AK,01/19/2015,20,83,83,,,madison st,10ft w/of central av,01/05/0001 12:00:00 PM,,,0,0
AK,01/19/2015,38,18,18,,,broadway,,01/05/0001 12:00:00 PM,0700,0600,0,0
AK,01/19/2015,38,18,18,,,broadway,,01/05/0001 12:00:00 PM,0700,0600,0,0
AK,01/19/2015,38,26,26,,,w 114 st,,01/05/0001 12:00:00 PM,0800,1000,0,0
AK,01/19/2015,38,26,26,,,w 114 st,,01/05/0001 12:00:00 PM,0800,1000,0,0
AK,01/19/2015,38,7,7,,,orchard st,,01/05/0001 12:00:00 PM,0900,0700,0,0
AK,01/19/2015,38,7,7,,,orchard st,,01/05/0001 12:00:00 PM,0900,0700,0,0
AK,01/19/2015,53,90,90,,,hewes st,,01/05/0001 12:00:00 PM,,,0,0
AK,01/19/2015,53,90,90,,,hewes st,,01/05/0001 12:00:00 PM,,,0,0
AK,01/19/2016,14,123,123,,,arthur kill rd,,0,,,0,0
AK,01/19/2016,21,23,23,,,e 100 st,,0,0930,1100,0,0
AK,01/19/2016,36,0,0,,,eb atlantic ave @ es,sex st,0,,,2004,0
AK,01/19/2016,38,103,103,,,163 st,,0,0900,0700,0,0
AK,01/19/2017,21,67,67,,,clarkson ave,,0,0830,1000,0,0
AK,01/19/2017,21,81,81,,,chauncey st,,0,0900,1030,0,0
AK,01/19/2017,37,108,108,1226P,1226,sunnyside lot,,201701,0800,1000,0,0
AK,01/19/2018,14,9,9,,,e 13 st,,0,0700,0700,0,0
AK,01/19/2018,37,61,61,1018A,1018,e 3 st,,0,0900,0700,0,0
AK,01/19/2018,40,84,84,,,warren st,,0,,,0,6
AK,01/19/2019,7,0,0,,,northern blvd (w/b),@ douglaston pkwy,0,,,2017,0
AK,01/19/2021,21,114,114,,,34 ave,15ft e/of vernon blv,0,1130,0100,0,0
AK,01/19/2021,21,61,61,,,e 7 st,,0,0830,1000,0,0
AK,01/19/2021,36,0,0,,,nb 21 st @ 33 rd,,0,,,2015,0
